GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q9ZSJ0	RGXT2	GO:0010306	rhamnogalacturonan II biosynthetic process	P
UniProtKB	Q9ZSJ0	RGXT2	GO:0035252	UDP-xylosyltransferase activity	F
UniProtKB	Q9ZSJ0	RGXT2	GO:0016757	transferase activity, transferring glycosyl groups	F
UniProtKB	Q9ZSJ0	RGXT2	GO:0005794	Golgi apparatus	C
UniProtKB	Q9ZSJ0	RGXT2	GO:0016740	transferase activity	F
UniProtKB	Q9ZSJ0	RGXT2	GO:0016757	transferase activity, transferring glycosyl groups	F
UniProtKB	Q9ZSJ0	RGXT2	GO:0071555	cell wall organization	P
UniProtKB	Q9ZSJ0	RGXT2	GO:0016020	membrane	C
UniProtKB	Q9ZSJ0	RGXT2	GO:0005794	Golgi apparatus	C
UniProtKB	Q9ZSJ0	RGXT2	GO:0016021	integral component of membrane	C
UniProtKB	Q9ZSJ0	RGXT2	GO:0035252	UDP-xylosyltransferase activity	F
UniProtKB	Q9ZSJ0	RGXT2	GO:0010306	rhamnogalacturonan II biosynthetic process	P
UniProtKB	Q9ZSJ0	RGXT2	GO:0005794	Golgi apparatus	C
UniProtKB	Q9ZSJ0	RGXT2	GO:0000139	Golgi membrane	C
