GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	P92983	POX1	GO:0010133	proline catabolic process to glutamate	P
UniProtKB	P92983	POX1	GO:0004657	proline dehydrogenase activity	F
UniProtKB	P92983	POX1	GO:0071949	FAD binding	F
UniProtKB	P92983	POX1	GO:0005739	mitochondrion	C
UniProtKB	P92983	POX1	GO:0004657	proline dehydrogenase activity	F
UniProtKB	P92983	POX1	GO:0006562	proline catabolic process	P
UniProtKB	P92983	POX1	GO:0016491	oxidoreductase activity	F
UniProtKB	P92983	POX1	GO:0006560	proline metabolic process	P
UniProtKB	P92983	POX1	GO:0005739	mitochondrion	C
UniProtKB	P92983	POX1	GO:0009414	response to water deprivation	P
UniProtKB	P92983	POX1	GO:0006979	response to oxidative stress	P
UniProtKB	P92983	POX1	GO:0004657	proline dehydrogenase activity	F
UniProtKB	P92983	POX1	GO:0004657	proline dehydrogenase activity	F
UniProtKB	P92983	POX1	GO:0005739	mitochondrion	C
UniProtKB	P92983	POX1	GO:0042742	defense response to bacterium	P
UniProtKB	P92983	POX1	GO:0071456	cellular response to hypoxia	P
UniProtKB	P92983	POX1	GO:0005739	mitochondrion	C
UniProtKB	P92983	POX1	GO:0004657	proline dehydrogenase activity	F
UniProtKB	P92983	POX1	GO:0010133	proline catabolic process to glutamate	P
