GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q9SR24	PLL3	GO:0006470	protein dephosphorylation	P
UniProtKB	Q9SR24	PLL3	GO:0004724	protein serine/threonine phosphatase activity	F
UniProtKB	Q9SR24	PLL3	GO:0016791	phosphatase activity	F
UniProtKB	Q9SR24	PLL3	GO:0004722	protein serine/threonine phosphatase activity	F
UniProtKB	Q9SR24	PLL3	GO:0006470	protein dephosphorylation	P
UniProtKB	Q9SR24	PLL3	GO:0005634	nucleus	C
UniProtKB	Q9SR24	PLL3	GO:0004721	phosphoprotein phosphatase activity	F
UniProtKB	Q9SR24	PLL3	GO:0016787	hydrolase activity	F
UniProtKB	Q9SR24	PLL3	GO:0046872	metal ion binding	F
UniProtKB	Q9SR24	PLL3	GO:0004722	protein serine/threonine phosphatase activity	F
UniProtKB	Q9SR24	PLL3	GO:0106306	protein serine phosphatase activity	F
UniProtKB	Q9SR24	PLL3	GO:0106307	protein threonine phosphatase activity	F
UniProtKB	Q9SR24	PLL3	GO:0005634	nucleus	C
UniProtKB	Q9SR24	PLL3	GO:0106306	protein serine phosphatase activity	F
UniProtKB	Q9SR24	PLL3	GO:0106307	protein threonine phosphatase activity	F
