GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q8S8E3	PYL6	GO:0005634	nucleus	C
UniProtKB	Q8S8E3	PYL6	GO:0005737	cytoplasm	C
UniProtKB	Q8S8E3	PYL6	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q8S8E3	PYL6	GO:0004864	protein phosphatase inhibitor activity	F
UniProtKB	Q8S8E3	PYL6	GO:0038023	signaling receptor activity	F
UniProtKB	Q8S8E3	PYL6	GO:0080163	regulation of protein serine/threonine phosphatase activity	P
UniProtKB	Q8S8E3	PYL6	GO:0010427	abscisic acid binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005634	nucleus	C
UniProtKB	Q8S8E3	PYL6	GO:0005634	nucleus	C
UniProtKB	Q8S8E3	PYL6	GO:0005737	cytoplasm	C
UniProtKB	Q8S8E3	PYL6	GO:0004864	protein phosphatase inhibitor activity	F
UniProtKB	Q8S8E3	PYL6	GO:0038023	signaling receptor activity	F
UniProtKB	Q8S8E3	PYL6	GO:0042803	protein homodimerization activity	F
UniProtKB	Q8S8E3	PYL6	GO:0009867	jasmonic acid mediated signaling pathway	P
UniProtKB	Q8S8E3	PYL6	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q8S8E3	PYL6	GO:0010427	abscisic acid binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005634	nucleus	C
UniProtKB	Q8S8E3	PYL6	GO:0005737	cytoplasm	C
UniProtKB	Q8S8E3	PYL6	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q8S8E3	PYL6	GO:0004864	protein phosphatase inhibitor activity	F
UniProtKB	Q8S8E3	PYL6	GO:0005886	plasma membrane	C
UniProtKB	Q8S8E3	PYL6	GO:0016020	membrane	C
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
