GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q9LSF1	OXI1	GO:0006468	protein phosphorylation	P
UniProtKB	Q9LSF1	OXI1	GO:0005886	plasma membrane	C
UniProtKB	Q9LSF1	OXI1	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9LSF1	OXI1	GO:0005737	cytoplasm	C
UniProtKB	Q9LSF1	OXI1	GO:0005634	nucleus	C
UniProtKB	Q9LSF1	OXI1	GO:0005515	protein binding	F
UniProtKB	Q9LSF1	OXI1	GO:0005515	protein binding	F
UniProtKB	Q9LSF1	OXI1	GO:0019901	protein kinase binding	F
UniProtKB	Q9LSF1	OXI1	GO:0019901	protein kinase binding	F
UniProtKB	Q9LSF1	OXI1	GO:0019901	protein kinase binding	F
UniProtKB	Q9LSF1	OXI1	GO:0005524	ATP binding	F
UniProtKB	Q9LSF1	OXI1	GO:0004672	protein kinase activity	F
UniProtKB	Q9LSF1	OXI1	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9LSF1	OXI1	GO:0006468	protein phosphorylation	P
UniProtKB	Q9LSF1	OXI1	GO:0016301	kinase activity	F
UniProtKB	Q9LSF1	OXI1	GO:0005524	ATP binding	F
UniProtKB	Q9LSF1	OXI1	GO:0016310	phosphorylation	P
UniProtKB	Q9LSF1	OXI1	GO:0006952	defense response	P
UniProtKB	Q9LSF1	OXI1	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9LSF1	OXI1	GO:0016740	transferase activity	F
UniProtKB	Q9LSF1	OXI1	GO:0000166	nucleotide binding	F
UniProtKB	Q9LSF1	OXI1	GO:0106310	protein serine kinase activity	F
UniProtKB	Q9LSF1	OXI1	GO:0106311	protein threonine kinase activity	F
UniProtKB	Q9LSF1	OXI1	GO:0016301	kinase activity	F
UniProtKB	Q9LSF1	OXI1	GO:0006979	response to oxidative stress	P
UniProtKB	Q9LSF1	OXI1	GO:0004672	protein kinase activity	F
UniProtKB	Q9LSF1	OXI1	GO:0006468	protein phosphorylation	P
UniProtKB	Q9LSF1	OXI1	GO:0009611	response to wounding	P
UniProtKB	Q9LSF1	OXI1	GO:0071456	cellular response to hypoxia	P
UniProtKB	Q9LSF1	OXI1	GO:0005515	protein binding	F
UniProtKB	Q9LSF1	OXI1	GO:0106310	protein serine kinase activity	F
UniProtKB	Q9LSF1	OXI1	GO:0106311	protein threonine kinase activity	F
