GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q9C8I6	IOS1	GO:0005515	protein binding	F
UniProtKB	Q9C8I6	IOS1	GO:0005515	protein binding	F
UniProtKB	Q9C8I6	IOS1	GO:0005515	protein binding	F
UniProtKB	Q9C8I6	IOS1	GO:0005515	protein binding	F
UniProtKB	Q9C8I6	IOS1	GO:0010200	response to chitin	P
UniProtKB	Q9C8I6	IOS1	GO:0005886	plasma membrane	C
UniProtKB	Q9C8I6	IOS1	GO:0042803	protein homodimerization activity	F
UniProtKB	Q9C8I6	IOS1	GO:0002239	response to oomycetes	P
UniProtKB	Q9C8I6	IOS1	GO:0002239	response to oomycetes	P
UniProtKB	Q9C8I6	IOS1	GO:0002238	response to molecule of fungal origin	P
UniProtKB	Q9C8I6	IOS1	GO:0002237	response to molecule of bacterial origin	P
UniProtKB	Q9C8I6	IOS1	GO:0002237	response to molecule of bacterial origin	P
UniProtKB	Q9C8I6	IOS1	GO:0009620	response to fungus	P
UniProtKB	Q9C8I6	IOS1	GO:2000071	regulation of defense response by callose deposition	P
UniProtKB	Q9C8I6	IOS1	GO:1902289	negative regulation of defense response to oomycetes	P
UniProtKB	Q9C8I6	IOS1	GO:1902289	negative regulation of defense response to oomycetes	P
UniProtKB	Q9C8I6	IOS1	GO:1900426	positive regulation of defense response to bacterium	P
UniProtKB	Q9C8I6	IOS1	GO:1900426	positive regulation of defense response to bacterium	P
UniProtKB	Q9C8I6	IOS1	GO:1900150	regulation of defense response to fungus	P
UniProtKB	Q9C8I6	IOS1	GO:0005524	ATP binding	F
UniProtKB	Q9C8I6	IOS1	GO:0004672	protein kinase activity	F
UniProtKB	Q9C8I6	IOS1	GO:0006468	protein phosphorylation	P
UniProtKB	Q9C8I6	IOS1	GO:0016301	kinase activity	F
UniProtKB	Q9C8I6	IOS1	GO:0005524	ATP binding	F
UniProtKB	Q9C8I6	IOS1	GO:0016310	phosphorylation	P
UniProtKB	Q9C8I6	IOS1	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q9C8I6	IOS1	GO:0006952	defense response	P
UniProtKB	Q9C8I6	IOS1	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	Q9C8I6	IOS1	GO:0016740	transferase activity	F
UniProtKB	Q9C8I6	IOS1	GO:0000166	nucleotide binding	F
UniProtKB	Q9C8I6	IOS1	GO:0005886	plasma membrane	C
UniProtKB	Q9C8I6	IOS1	GO:0016020	membrane	C
UniProtKB	Q9C8I6	IOS1	GO:0016021	integral component of membrane	C
UniProtKB	Q9C8I6	IOS1	GO:0090406	pollen tube	C
UniProtKB	Q9C8I6	IOS1	GO:0002239	response to oomycetes	P
UniProtKB	Q9C8I6	IOS1	GO:0002229	defense response to oomycetes	P
UniProtKB	Q9C8I6	IOS1	GO:0009788	negative regulation of abscisic acid-activated signaling pathway	P
UniProtKB	Q9C8I6	IOS1	GO:0042802	identical protein binding	F
UniProtKB	Q9C8I6	IOS1	GO:0005515	protein binding	F
UniProtKB	Q9C8I6	IOS1	GO:0005515	protein binding	F
UniProtKB	Q9C8I6	IOS1	GO:0005515	protein binding	F
UniProtKB	Q9C8I6	IOS1	GO:0005515	protein binding	F
UniProtKB	Q9C8I6	IOS1	GO:0005515	protein binding	F
UniProtKB	Q9C8I6	IOS1	GO:0005515	protein binding	F
UniProtKB	Q9C8I6	IOS1	GO:0005515	protein binding	F
UniProtKB	Q9C8I6	IOS1	GO:0005515	protein binding	F
UniProtKB	Q9C8I6	IOS1	GO:0005515	protein binding	F
UniProtKB	Q9C8I6	IOS1	GO:0005515	protein binding	F
UniProtKB	Q9C8I6	IOS1	GO:0005515	protein binding	F
UniProtKB	Q9C8I6	IOS1	GO:0005515	protein binding	F
UniProtKB	Q9C8I6	IOS1	GO:0005515	protein binding	F
UniProtKB	Q9C8I6	IOS1	GO:0005515	protein binding	F
UniProtKB	Q9C8I6	IOS1	GO:0005515	protein binding	F
UniProtKB	Q9C8I6	IOS1	GO:0005515	protein binding	F
UniProtKB	Q9C8I6	IOS1	GO:0005886	plasma membrane	C
