GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q9FLB1	PYL5	GO:0005634	nucleus	C
UniProtKB	Q9FLB1	PYL5	GO:0005737	cytoplasm	C
UniProtKB	Q9FLB1	PYL5	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q9FLB1	PYL5	GO:0004864	protein phosphatase inhibitor activity	F
UniProtKB	Q9FLB1	PYL5	GO:0038023	signaling receptor activity	F
UniProtKB	Q9FLB1	PYL5	GO:0080163	regulation of protein serine/threonine phosphatase activity	P
UniProtKB	Q9FLB1	PYL5	GO:0010427	abscisic acid binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005634	nucleus	C
UniProtKB	Q9FLB1	PYL5	GO:0005737	cytoplasm	C
UniProtKB	Q9FLB1	PYL5	GO:0004864	protein phosphatase inhibitor activity	F
UniProtKB	Q9FLB1	PYL5	GO:0038023	signaling receptor activity	F
UniProtKB	Q9FLB1	PYL5	GO:0038023	signaling receptor activity	F
UniProtKB	Q9FLB1	PYL5	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q9FLB1	PYL5	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q9FLB1	PYL5	GO:0010427	abscisic acid binding	F
UniProtKB	Q9FLB1	PYL5	GO:0010427	abscisic acid binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005634	nucleus	C
UniProtKB	Q9FLB1	PYL5	GO:0005737	cytoplasm	C
UniProtKB	Q9FLB1	PYL5	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q9FLB1	PYL5	GO:0004864	protein phosphatase inhibitor activity	F
UniProtKB	Q9FLB1	PYL5	GO:0005886	plasma membrane	C
UniProtKB	Q9FLB1	PYL5	GO:0016020	membrane	C
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005515	protein binding	F
UniProtKB	Q9FLB1	PYL5	GO:0005634	nucleus	C
UniProtKB	Q9FLB1	PYL5	GO:0005886	plasma membrane	C
UniProtKB	Q9FLB1	PYL5	GO:0005737	cytoplasm	C
UniProtKB	Q9FLB1	PYL5	GO:0032515	negative regulation of phosphoprotein phosphatase activity	P
UniProtKB	Q9FLB1	PYL5	GO:0032515	negative regulation of phosphoprotein phosphatase activity	P
UniProtKB	Q9FLB1	PYL5	GO:0032515	negative regulation of phosphoprotein phosphatase activity	P
