GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q8LAH7	OPR1	GO:0016491	oxidoreductase activity	F
UniProtKB	Q8LAH7	OPR1	GO:0005737	cytoplasm	C
UniProtKB	Q8LAH7	OPR1	GO:0016629	12-oxophytodienoate reductase activity	F
UniProtKB	Q8LAH7	OPR1	GO:0016629	12-oxophytodienoate reductase activity	F
UniProtKB	Q8LAH7	OPR1	GO:0010181	FMN binding	F
UniProtKB	Q8LAH7	OPR1	GO:0010181	FMN binding	F
UniProtKB	Q8LAH7	OPR1	GO:0016491	oxidoreductase activity	F
UniProtKB	Q8LAH7	OPR1	GO:0003824	catalytic activity	F
UniProtKB	Q8LAH7	OPR1	GO:0010181	FMN binding	F
UniProtKB	Q8LAH7	OPR1	GO:0031408	oxylipin biosynthetic process	P
UniProtKB	Q8LAH7	OPR1	GO:0005737	cytoplasm	C
UniProtKB	Q8LAH7	OPR1	GO:0016491	oxidoreductase activity	F
UniProtKB	Q8LAH7	OPR1	GO:0006633	fatty acid biosynthetic process	P
UniProtKB	Q8LAH7	OPR1	GO:0006631	fatty acid metabolic process	P
UniProtKB	Q8LAH7	OPR1	GO:0006629	lipid metabolic process	P
UniProtKB	Q8LAH7	OPR1	GO:0016629	12-oxophytodienoate reductase activity	F
UniProtKB	Q8LAH7	OPR1	GO:0005515	protein binding	F
UniProtKB	Q8LAH7	OPR1	GO:0005737	cytoplasm	C
UniProtKB	Q8LAH7	OPR1	GO:0016629	12-oxophytodienoate reductase activity	F
UniProtKB	Q8LAH7	OPR1	GO:0031408	oxylipin biosynthetic process	P
