GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q9SIB2	KCS12	GO:0016746	transferase activity, transferring acyl groups	F
UniProtKB	Q9SIB2	KCS12	GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups	F
UniProtKB	Q9SIB2	KCS12	GO:0016020	membrane	C
UniProtKB	Q9SIB2	KCS12	GO:0006633	fatty acid biosynthetic process	P
UniProtKB	Q9SIB2	KCS12	GO:0005783	endoplasmic reticulum	C
UniProtKB	Q9SIB2	KCS12	GO:0016740	transferase activity	F
UniProtKB	Q9SIB2	KCS12	GO:0016746	transferase activity, transferring acyl groups	F
UniProtKB	Q9SIB2	KCS12	GO:0102756	very-long-chain 3-ketoacyl-CoA synthase activity	F
UniProtKB	Q9SIB2	KCS12	GO:0102336	3-oxo-arachidoyl-CoA synthase activity	F
UniProtKB	Q9SIB2	KCS12	GO:0102337	3-oxo-cerotoyl-CoA synthase activity	F
UniProtKB	Q9SIB2	KCS12	GO:0102338	3-oxo-lignoceronyl-CoA synthase activity	F
UniProtKB	Q9SIB2	KCS12	GO:0005783	endoplasmic reticulum	C
UniProtKB	Q9SIB2	KCS12	GO:0005783	endoplasmic reticulum	C
UniProtKB	Q9SIB2	KCS12	GO:0102756	very-long-chain 3-ketoacyl-CoA synthase activity	F
UniProtKB	Q9SIB2	KCS12	GO:0006633	fatty acid biosynthetic process	P
