GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q4PSF4	DTX52	GO:0022857	transmembrane transporter activity	F
UniProtKB	Q4PSF4	DTX52	GO:0016020	membrane	C
UniProtKB	Q4PSF4	DTX52	GO:0005770	late endosome	C
UniProtKB	Q4PSF4	DTX52	GO:0010015	root morphogenesis	P
UniProtKB	Q4PSF4	DTX52	GO:0015297	antiporter activity	F
UniProtKB	Q4PSF4	DTX52	GO:0042910	xenobiotic transmembrane transporter activity	F
UniProtKB	Q4PSF4	DTX52	GO:0016020	membrane	C
UniProtKB	Q4PSF4	DTX52	GO:0055085	transmembrane transport	P
UniProtKB	Q4PSF4	DTX52	GO:0016020	membrane	C
UniProtKB	Q4PSF4	DTX52	GO:0016021	integral component of membrane	C
UniProtKB	Q4PSF4	DTX52	GO:0005768	endosome	C
UniProtKB	Q4PSF4	DTX52	GO:0010150	leaf senescence	P
UniProtKB	Q4PSF4	DTX52	GO:0055072	iron ion homeostasis	P
UniProtKB	Q4PSF4	DTX52	GO:0031902	late endosome membrane	C
UniProtKB	Q4PSF4	DTX52	GO:0042908	xenobiotic transport	P
