GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q9LUH8	HSFA6b	GO:0034605	cellular response to heat	P
UniProtKB	Q9LUH8	HSFA6b	GO:0005634	nucleus	C
UniProtKB	Q9LUH8	HSFA6b	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9LUH8	HSFA6b	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	F
UniProtKB	Q9LUH8	HSFA6b	GO:0006357	regulation of transcription by RNA polymerase II	P
UniProtKB	Q9LUH8	HSFA6b	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9LUH8	HSFA6b	GO:0043565	sequence-specific DNA binding	F
UniProtKB	Q9LUH8	HSFA6b	GO:0006355	regulation of transcription, DNA-templated	P
UniProtKB	Q9LUH8	HSFA6b	GO:0005634	nucleus	C
UniProtKB	Q9LUH8	HSFA6b	GO:0005737	cytoplasm	C
UniProtKB	Q9LUH8	HSFA6b	GO:0003677	DNA binding	F
UniProtKB	Q9LUH8	HSFA6b	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	Q9LUH8	HSFA6b	GO:0000976	transcription regulatory region sequence-specific DNA binding	F
UniProtKB	Q9LUH8	HSFA6b	GO:0005634	nucleus	C
UniProtKB	Q9LUH8	HSFA6b	GO:0005737	cytoplasm	C
