GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q93ZR6	WSD1	GO:0047196	long-chain-alcohol O-fatty-acyltransferase activity	F
UniProtKB	Q93ZR6	WSD1	GO:0005886	plasma membrane	C
UniProtKB	Q93ZR6	WSD1	GO:0004144	diacylglycerol O-acyltransferase activity	F
UniProtKB	Q93ZR6	WSD1	GO:0019432	triglyceride biosynthetic process	P
UniProtKB	Q93ZR6	WSD1	GO:0009414	response to water deprivation	P
UniProtKB	Q93ZR6	WSD1	GO:0009414	response to water deprivation	P
UniProtKB	Q93ZR6	WSD1	GO:0004467	long-chain fatty acid-CoA ligase activity	F
UniProtKB	Q93ZR6	WSD1	GO:0010025	wax biosynthetic process	P
UniProtKB	Q93ZR6	WSD1	GO:0009737	response to abscisic acid	P
UniProtKB	Q93ZR6	WSD1	GO:0009651	response to salt stress	P
UniProtKB	Q93ZR6	WSD1	GO:0004144	diacylglycerol O-acyltransferase activity	F
UniProtKB	Q93ZR6	WSD1	GO:0045017	glycerolipid biosynthetic process	P
UniProtKB	Q93ZR6	WSD1	GO:0005783	endoplasmic reticulum	C
UniProtKB	Q93ZR6	WSD1	GO:0016740	transferase activity	F
UniProtKB	Q93ZR6	WSD1	GO:0016746	transferase activity, transferring acyl groups	F
UniProtKB	Q93ZR6	WSD1	GO:0016020	membrane	C
UniProtKB	Q93ZR6	WSD1	GO:0016021	integral component of membrane	C
UniProtKB	Q93ZR6	WSD1	GO:0004144	diacylglycerol O-acyltransferase activity	F
UniProtKB	Q93ZR6	WSD1	GO:0102966	arachidoyl-CoA:1-dodecanol O-acyltransferase activity	F
UniProtKB	Q93ZR6	WSD1	GO:0047196	long-chain-alcohol O-fatty-acyltransferase activity	F
UniProtKB	Q93ZR6	WSD1	GO:0005783	endoplasmic reticulum	C
UniProtKB	Q93ZR6	WSD1	GO:0004144	diacylglycerol O-acyltransferase activity	F
UniProtKB	Q93ZR6	WSD1	GO:0010025	wax biosynthetic process	P
UniProtKB	Q93ZR6	WSD1	GO:0047196	long-chain-alcohol O-fatty-acyltransferase activity	F
UniProtKB	Q93ZR6	WSD1	GO:0005789	endoplasmic reticulum membrane	C
UniProtKB	Q93ZR6	WSD1	GO:0004144	diacylglycerol O-acyltransferase activity	F
UniProtKB	Q93ZR6	WSD1	GO:0047196	long-chain-alcohol O-fatty-acyltransferase activity	F
UniProtKB	Q93ZR6	WSD1	GO:0001676	long-chain fatty acid metabolic process	P
UniProtKB	Q93ZR6	WSD1	GO:0019432	triglyceride biosynthetic process	P
