GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	P32962	NIT2	GO:0051410	detoxification of nitrogen compound	P
UniProtKB	P32962	NIT2	GO:0000257	nitrilase activity	F
UniProtKB	P32962	NIT2	GO:0018822	nitrile hydratase activity	F
UniProtKB	P32962	NIT2	GO:0006807	nitrogen compound metabolic process	P
UniProtKB	P32962	NIT2	GO:0003824	catalytic activity	F
UniProtKB	P32962	NIT2	GO:0016787	hydrolase activity	F
UniProtKB	P32962	NIT2	GO:0005886	plasma membrane	C
UniProtKB	P32962	NIT2	GO:0016020	membrane	C
UniProtKB	P32962	NIT2	GO:0000257	nitrilase activity	F
UniProtKB	P32962	NIT2	GO:0080061	indole-3-acetonitrile nitrilase activity	F
UniProtKB	P32962	NIT2	GO:0005829	cytosol	C
UniProtKB	P32962	NIT2	GO:0005829	cytosol	C
UniProtKB	P32962	NIT2	GO:0005829	cytosol	C
UniProtKB	P32962	NIT2	GO:0003729	mRNA binding	F
UniProtKB	P32962	NIT2	GO:0000257	nitrilase activity	F
UniProtKB	P32962	NIT2	GO:0080061	indole-3-acetonitrile nitrilase activity	F
UniProtKB	P32962	NIT2	GO:0080109	indole-3-acetonitrile nitrile hydratase activity	F
UniProtKB	P32962	NIT2	GO:0046686	response to cadmium ion	P
UniProtKB	P32962	NIT2	GO:0009684	indoleacetic acid biosynthetic process	P
UniProtKB	P32962	NIT2	GO:0005886	plasma membrane	C
UniProtKB	P32962	NIT2	GO:0000257	nitrilase activity	F
