GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	F4I4E1	BHLH167	GO:0090575	RNA polymerase II transcription regulator complex	C
UniProtKB	F4I4E1	BHLH167	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	F
UniProtKB	F4I4E1	BHLH167	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	F
UniProtKB	F4I4E1	BHLH167	GO:0006357	regulation of transcription by RNA polymerase II	P
UniProtKB	F4I4E1	BHLH167	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	F4I4E1	BHLH167	GO:0046983	protein dimerization activity	F
UniProtKB	F4I4E1	BHLH167	GO:0006357	regulation of transcription by RNA polymerase II	P
UniProtKB	F4I4E1	BHLH167	GO:0005634	nucleus	C
UniProtKB	F4I4E1	BHLH167	GO:0003677	DNA binding	F
UniProtKB	F4I4E1	BHLH167	GO:0005634	nucleus	C
UniProtKB	F4I4E1	BHLH167	GO:0005737	cytoplasm	C
UniProtKB	F4I4E1	BHLH167	GO:0003700	DNA-binding transcription factor activity	F
UniProtKB	F4I4E1	BHLH167	GO:0006355	regulation of transcription, DNA-templated	P
UniProtKB	F4I4E1	BHLH167	GO:0005634	nucleus	C
