GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	O82200	MIOX2	GO:0050113	inositol oxygenase activity	F
UniProtKB	O82200	MIOX2	GO:0019310	inositol catabolic process	P
UniProtKB	O82200	MIOX2	GO:0005506	iron ion binding	F
UniProtKB	O82200	MIOX2	GO:0019310	inositol catabolic process	P
UniProtKB	O82200	MIOX2	GO:0005737	cytoplasm	C
UniProtKB	O82200	MIOX2	GO:0050113	inositol oxygenase activity	F
UniProtKB	O82200	MIOX2	GO:0019853	L-ascorbic acid biosynthetic process	P
UniProtKB	O82200	MIOX2	GO:0005737	cytoplasm	C
UniProtKB	O82200	MIOX2	GO:0016491	oxidoreductase activity	F
UniProtKB	O82200	MIOX2	GO:0046872	metal ion binding	F
UniProtKB	O82200	MIOX2	GO:0050113	inositol oxygenase activity	F
UniProtKB	O82200	MIOX2	GO:0050113	inositol oxygenase activity	F
UniProtKB	O82200	MIOX2	GO:0005737	cytoplasm	C
UniProtKB	O82200	MIOX2	GO:0050113	inositol oxygenase activity	F
