GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	O22788	PXG3	GO:0005509	calcium ion binding	F
UniProtKB	O22788	PXG3	GO:0004497	monooxygenase activity	F
UniProtKB	O22788	PXG3	GO:0005783	endoplasmic reticulum	C
UniProtKB	O22788	PXG3	GO:0016491	oxidoreductase activity	F
UniProtKB	O22788	PXG3	GO:0046872	metal ion binding	F
UniProtKB	O22788	PXG3	GO:0009536	plastid	C
UniProtKB	O22788	PXG3	GO:0005811	lipid droplet	C
UniProtKB	O22788	PXG3	GO:0016020	membrane	C
UniProtKB	O22788	PXG3	GO:0043231	intracellular membrane-bounded organelle	C
UniProtKB	O22788	PXG3	GO:0009507	chloroplast	C
UniProtKB	O22788	PXG3	GO:1990137	plant seed peroxidase activity	F
UniProtKB	O22788	PXG3	GO:0005509	calcium ion binding	F
UniProtKB	O22788	PXG3	GO:0005509	calcium ion binding	F
UniProtKB	O22788	PXG3	GO:0009409	response to cold	P
UniProtKB	O22788	PXG3	GO:0009409	response to cold	P
UniProtKB	O22788	PXG3	GO:0009269	response to desiccation	P
UniProtKB	O22788	PXG3	GO:0012511	monolayer-surrounded lipid storage body	C
UniProtKB	O22788	PXG3	GO:0031407	oxylipin metabolic process	P
UniProtKB	O22788	PXG3	GO:0005783	endoplasmic reticulum	C
UniProtKB	O22788	PXG3	GO:0005773	vacuole	C
UniProtKB	O22788	PXG3	GO:2000377	regulation of reactive oxygen species metabolic process	P
UniProtKB	O22788	PXG3	GO:0043231	intracellular membrane-bounded organelle	C
UniProtKB	O22788	PXG3	GO:1990137	plant seed peroxidase activity	F
UniProtKB	O22788	PXG3	GO:0010118	stomatal movement	P
UniProtKB	O22788	PXG3	GO:0031969	chloroplast membrane	C
UniProtKB	O22788	PXG3	GO:0009751	response to salicylic acid	P
UniProtKB	O22788	PXG3	GO:0009737	response to abscisic acid	P
UniProtKB	O22788	PXG3	GO:0009737	response to abscisic acid	P
UniProtKB	O22788	PXG3	GO:0009737	response to abscisic acid	P
UniProtKB	O22788	PXG3	GO:0009651	response to salt stress	P
UniProtKB	O22788	PXG3	GO:0009651	response to salt stress	P
UniProtKB	O22788	PXG3	GO:0009620	response to fungus	P
UniProtKB	O22788	PXG3	GO:0050832	defense response to fungus	P
UniProtKB	O22788	PXG3	GO:1902609	(R)-2-hydroxy-alpha-linolenic acid biosynthetic process	P
UniProtKB	O22788	PXG3	GO:0005811	lipid droplet	C
UniProtKB	O22788	PXG3	GO:0031969	chloroplast membrane	C
