GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q9LHN8	F6'H1	GO:0009805	coumarin biosynthetic process	P
UniProtKB	Q9LHN8	F6'H1	GO:1990641	response to iron ion starvation	P
UniProtKB	Q9LHN8	F6'H1	GO:1990641	response to iron ion starvation	P
UniProtKB	Q9LHN8	F6'H1	GO:0016491	oxidoreductase activity	F
UniProtKB	Q9LHN8	F6'H1	GO:0016491	oxidoreductase activity	F
UniProtKB	Q9LHN8	F6'H1	GO:0046872	metal ion binding	F
UniProtKB	Q9LHN8	F6'H1	GO:0051213	dioxygenase activity	F
UniProtKB	Q9LHN8	F6'H1	GO:0010421	hydrogen peroxide-mediated programmed cell death	P
UniProtKB	Q9LHN8	F6'H1	GO:0009805	coumarin biosynthetic process	P
UniProtKB	Q9LHN8	F6'H1	GO:0009699	phenylpropanoid biosynthetic process	P
UniProtKB	Q9LHN8	F6'H1	GO:0051213	dioxygenase activity	F
