GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q9ZQG4	UGT73B5	GO:0008194	UDP-glycosyltransferase activity	F
UniProtKB	Q9ZQG4	UGT73B5	GO:0006952	defense response	P
UniProtKB	Q9ZQG4	UGT73B5	GO:0016740	transferase activity	F
UniProtKB	Q9ZQG4	UGT73B5	GO:0016757	transferase activity, transferring glycosyl groups	F
UniProtKB	Q9ZQG4	UGT73B5	GO:0047893	flavonol 3-O-glucosyltransferase activity	F
UniProtKB	Q9ZQG4	UGT73B5	GO:0102360	daphnetin 3-O-glucosyltransferase activity	F
UniProtKB	Q9ZQG4	UGT73B5	GO:0102425	myricetin 3-O-glucosyltransferase activity	F
UniProtKB	Q9ZQG4	UGT73B5	GO:0035251	UDP-glucosyltransferase activity	F
UniProtKB	Q9ZQG4	UGT73B5	GO:0080043	quercetin 3-O-glucosyltransferase activity	F
UniProtKB	Q9ZQG4	UGT73B5	GO:0051707	response to other organism	P
UniProtKB	Q9ZQG4	UGT73B5	GO:0051707	response to other organism	P
UniProtKB	Q9ZQG4	UGT73B5	GO:0047893	flavonol 3-O-glucosyltransferase activity	F
