GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q9SUC6	FAD-OXR	GO:0009505	plant-type cell wall	C
UniProtKB	Q9SUC6	FAD-OXR	GO:0009753	response to jasmonic acid	P
UniProtKB	Q9SUC6	FAD-OXR	GO:0016491	oxidoreductase activity	F
UniProtKB	Q9SUC6	FAD-OXR	GO:0071949	FAD binding	F
UniProtKB	Q9SUC6	FAD-OXR	GO:0050660	flavin adenine dinucleotide binding	F
UniProtKB	Q9SUC6	FAD-OXR	GO:0005576	extracellular region	C
UniProtKB	Q9SUC6	FAD-OXR	GO:0016491	oxidoreductase activity	F
UniProtKB	Q9SUC6	FAD-OXR	GO:0000166	nucleotide binding	F
UniProtKB	Q9SUC6	FAD-OXR	GO:0005618	cell wall	C
UniProtKB	Q9SUC6	FAD-OXR	GO:0010729	positive regulation of hydrogen peroxide biosynthetic process	P
UniProtKB	Q9SUC6	FAD-OXR	GO:0005829	cytosol	C
UniProtKB	Q9SUC6	FAD-OXR	GO:0071456	cellular response to hypoxia	P
UniProtKB	Q9SUC6	FAD-OXR	GO:0005618	cell wall	C
