GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q9M1C9	BGLU30	GO:0008422	beta-glucosidase activity	F
UniProtKB	Q9M1C9	BGLU30	GO:0009651	response to salt stress	P
UniProtKB	Q9M1C9	BGLU30	GO:0019762	glucosinolate catabolic process	P
UniProtKB	Q9M1C9	BGLU30	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	F
UniProtKB	Q9M1C9	BGLU30	GO:0005975	carbohydrate metabolic process	P
UniProtKB	Q9M1C9	BGLU30	GO:0016787	hydrolase activity	F
UniProtKB	Q9M1C9	BGLU30	GO:0016798	hydrolase activity, acting on glycosyl bonds	F
UniProtKB	Q9M1C9	BGLU30	GO:0008152	metabolic process	P
UniProtKB	Q9M1C9	BGLU30	GO:0008422	beta-glucosidase activity	F
UniProtKB	Q9M1C9	BGLU30	GO:0102483	scopolin beta-glucosidase activity	F
